,name,city,country,region,iso,iata,icao,lat,lon
6003,Kunsan Air Base,Kunsan,South Korea,East Asia & Pacific,KOR,KUV,RKJK,35.90380096435547,126.61599731445312
6005,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,East Asia & Pacific,KOR,WJU,RKNW,37.441201,127.963858
6006,Yangyang International Airport,Sokcho / Gangneung,South Korea,East Asia & Pacific,KOR,YNY,RKNY,38.061298,128.669006
6007,Sacheon Air Base/Airport,Sacheon,South Korea,East Asia & Pacific,KOR,HIN,RKPS,35.088591,128.071747
6008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,East Asia & Pacific,KOR,CJJ,RKTU,36.717008,127.498741
6012,Camiguin Airport,Camiguin,Philippines,East Asia & Pacific,PHL,CGM,RPMH,9.253520011901855,124.70700073242188
6013,Jolo Airport,Jolo,Philippines,East Asia & Pacific,PHL,JOL,RPMJ,6.0536699295043945,121.01100158691406
6016,Surigao Airport,Sangley Point,Philippines,East Asia & Pacific,PHL,SUG,RPMS,9.755838325629998,125.480947495
6018,Naga Airport,Naga,Philippines,East Asia & Pacific,PHL,WNP,RPUN,13.58489990234375,123.2699966430664
6019,Basco Airport,Basco,Philippines,East Asia & Pacific,PHL,BSO,RPUO,20.4513,121.980003
6021,Tuguegarao Airport,Tuguegarao,Philippines,East Asia & Pacific,PHL,TUG,RPUT,17.6433676823,121.733150482
6022,Virac Airport,Virac,Philippines,East Asia & Pacific,PHL,VRC,RPUV,13.57639980316162,124.20600128173828
6023,Calbayog Airport,Calbayog City,Philippines,East Asia & Pacific,PHL,CYP,RPVC,12.072699546813965,124.54499816894531
6024,Catarman National Airport,Catarman,Philippines,East Asia & Pacific,PHL,CRM,RPVF,12.502400398254396,124.63600158691406
6025,Moises R. Espinosa Airport,Masbate,Philippines,East Asia & Pacific,PHL,MBT,RPVJ,12.369682,123.630095
6026,Roxas Airport,Roxas City,Philippines,East Asia & Pacific,PHL,RXS,RPVR,11.597700119018556,122.75199890136719
6034,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,Latin America & Caribbean,BRA,JDO,SBJU,-7.21895980835,-39.270099639899996
6036,Coronel Horácio de Mattos Airport,Lençóis,Brazil,Latin America & Caribbean,BRA,LEC,SBLE,-12.4822998047,-41.2770004272
6037,Macaé Airport,Macaé,Brazil,Latin America & Caribbean,BRA,MEA,SBME,-22.343000412,-41.7659988403
6038,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,Latin America & Caribbean,BRA,MII,SBML,-22.1968994141,-49.926399231
6039,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,Latin America & Caribbean,BRA,VDC,SBQV,-14.8627996445,-40.8630981445
6040,Santa Maria Airport,Santa Maria,Brazil,Latin America & Caribbean,BRA,RIA,SBSM,-29.711399,-53.688202
6045,San Cristóbal Airport,San Cristóbal,Ecuador,Latin America & Caribbean,ECU,SCY,SEST,-0.910206,-89.617401
6046,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,Latin America & Caribbean,ECU,LOH,SETM,-3.99589,-79.371902
6047,General Rivadeneira Airport,Esmeraldas,Ecuador,Latin America & Caribbean,ECU,ESM,SETN,0.9785190224647522,-79.62660217285156
6051,Caucaya Airport,Puerto Leguízamo,Colombia,Latin America & Caribbean,COL,LQM,SKLG,-0.182278,-74.7708
6052,La Pedrera Airport,La Pedrera,Colombia,Latin America & Caribbean,COL,LPD,SKLP,-1.32861,-69.5797
6053,Reyes Murillo Airport,Nuquí,Colombia,Latin America & Caribbean,COL,NQU,SKNQ,5.6964,-77.2806
6054,Obando Airport,Puerto Inírida,Colombia,Latin America & Caribbean,COL,PDA,SKPD,3.85353,-67.9062
6055,El Yopal Airport,Yopal,Colombia,Latin America & Caribbean,COL,EYP,SKYP,5.31911,-72.384
6056,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,Latin America & Caribbean,BOL,GYA,SLGY,-10.820599556,-65.3455963135
6058,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,Latin America & Caribbean,BOL,RIB,SLRI,-11.0,-66.0
6066,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,Latin America & Caribbean,PER,CJA,SPJR,-7.1391801834106445,-78.4894027709961
6067,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,Latin America & Caribbean,PER,HUU,SPNC,-9.878809928894045,-76.20480346679688
6069,Santa Rosa Airport,Santa Rosa,Brazil,Latin America & Caribbean,BRA,SRA,SSZR,-27.9067,-54.520401
6072,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,Latin America & Caribbean,VEN,VIG,SVVG,8.624139,-71.672668
6073,Ji-Paraná Airport,Ji-Paraná,Brazil,Latin America & Caribbean,BRA,JPR,SWJI,-10.8708000183,-61.8465003967
6079,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,Latin America & Caribbean,KNA,NEV,TKPN,17.205699920654297,-62.589900970458984
6080,Virgin Gorda Airport,Spanish Town,Virgin Islands,Latin America & Caribbean,,VIJ,TUPW,18.446399688720703,-64.42749786376953
6083,Kokshetau Airport,Kokshetau,Kazakhstan,Europe & Central Asia,KAZ,KOV,UACK,53.329102,69.594597
6084,Petropavlosk South Airport,Petropavlosk,Kazakhstan,Europe & Central Asia,KAZ,PPK,UACP,54.77470016479492,69.18389892578125
6085,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,Europe & Central Asia,KAZ,DZN,UAKD,47.708302,67.733299
6086,Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,Europe & Central Asia,KAZ,UKK,UASK,50.036598205566406,82.49420166015625
6088,Kostanay West Airport,Kostanay,Kazakhstan,Europe & Central Asia,KAZ,KSN,UAUU,53.20690155029297,63.55030059814453
6089,Ganja Airport,Ganja,Azerbaijan,Europe & Central Asia,AZE,KVD,UBBG,40.737701416015625,46.31760025024414
6090,Nakhchivan Airport,Nakhchivan,Azerbaijan,Europe & Central Asia,AZE,NAJ,UBBN,39.18880081176758,45.45840072631836
6092,Polyarny Airport,Yakutia,Russia,Europe & Central Asia,RUS,PYJ,UERP,66.4003982544,112.029998779
6093,Chokurdakh Airport,Chokurdah,Russia,Europe & Central Asia,RUS,CKH,UESO,70.62310028076172,147.90199279785156
6094,Cherskiy Airport,Cherskiy,Russia,Europe & Central Asia,RUS,CYX,UESS,68.7406005859375,161.33799743652344
6095,Tiksi Airport,Tiksi,Russia,Europe & Central Asia,RUS,IKS,UEST,71.697700500488,128.90299987793
6098,Ugolny Airport,Anadyr,Russia,Europe & Central Asia,RUS,DYR,UHMA,64.734902,177.740997
6103,Zaporizhzhia International Airport,Zaporozhye,Ukraine,Europe & Central Asia,UKR,OZH,UKDE,47.867000579833984,35.31570053100586
6105,Kharkiv International Airport,Kharkov,Ukraine,Europe & Central Asia,UKR,HRK,UKHH,49.924800872802734,36.290000915527344
6106,Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,Europe & Central Asia,UKR,IFO,UKLI,48.88420104980469,24.686100006103516
6109,Uzhhorod International Airport,Uzhgorod,Ukraine,Europe & Central Asia,UKR,UDJ,UKLU,48.634300231933594,22.263399124145508
6110,Solovki Airport,Solovetsky Islands,Russia,Europe & Central Asia,RUS,CSH,ULAS,65.0299987793,35.7333335876
6111,Cherepovets Airport,Cherepovets,Russia,Europe & Central Asia,RUS,CEE,ULBC,59.273601532,38.015800476100004
6114,Petrozavodsk Airport,Petrozavodsk,Russia,Europe & Central Asia,RUS,PES,ULPB,61.88520050048828,34.154701232910156
6118,Kyzyl Airport,Kyzyl,Russia,Europe & Central Asia,RUS,KYZ,UNKY,51.66939926147461,94.40059661865234
6119,Spichenkovo Airport,Novokuznetsk,Russia,Europe & Central Asia,RUS,NOZ,UNWW,53.811401,86.877197
6121,Igarka Airport,Igarka,Russia,Europe & Central Asia,RUS,IAA,UOII,67.43720245361328,86.62190246582031
6122,Khankala Air Base,Grozny,Russia,Europe & Central Asia,RUS,\N,URMG,43.298099517822266,45.78409957885742
6124,Beslan Airport,Beslan,Russia,Europe & Central Asia,RUS,OGZ,URMO,43.2051010132,44.6066017151
6125,Elista Airport,Elista,Russia,Europe & Central Asia,RUS,ESL,URWI,46.3739013671875,44.33089828491211
6130,Mid Delta Regional Airport,Greenville,United States,North America,USA,GLH,KGLH,33.4828987121582,-90.98560333251953
6133,Tri Cities Airport,Pasco,United States,North America,USA,PSC,KPSC,46.26470184326172,-119.11900329589844
6137,Salekhard Airport,Salekhard,Russia,Europe & Central Asia,RUS,SLY,USDD,66.5907974243164,66.61100006103516
6138,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,Europe & Central Asia,RUS,HMA,USHH,61.02849960327149,69.08609771728516
6139,Nyagan Airport,Nyagan,Russia,Europe & Central Asia,RUS,NYA,USHN,62.110001,65.614998
6140,Sovetskiy Airport,Sovetskiy,Russia,Europe & Central Asia,RUS,OVS,USHS,61.326622009277344,63.60191345214844
6141,Izhevsk Airport,Izhevsk,Russia,Europe & Central Asia,RUS,IJK,USII,56.82809829711914,53.45750045776367
6142,Pobedilovo Airport,Kirov,Russia,Europe & Central Asia,RUS,KVX,USKK,58.503299713135,49.348300933838
6143,Nadym Airport,Nadym,Russia,Europe & Central Asia,RUS,NYM,USMM,65.48090362548828,72.69889831542969
6146,Kurgan Airport,Kurgan,Russia,Europe & Central Asia,RUS,KRO,USUU,55.47529983520508,65.41560363769531
6147,Khudzhand Airport,Khudzhand,Tajikistan,Europe & Central Asia,TJK,LBD,UTDL,40.21540069580078,69.6947021484375
6148,Andizhan Airport,Andizhan,Uzbekistan,Europe & Central Asia,UZB,AZN,UTKA,40.7276992798,72.2939987183
6149,Fergana International Airport,Fergana,Uzbekistan,Europe & Central Asia,UZB,FEG,UTKF,40.358798980699994,71.7450027466
6150,Namangan Airport,Namangan,Uzbekistan,Europe & Central Asia,UZB,NMA,UTKN,40.9846000671,71.5567016602
6151,Nukus Airport,Nukus,Uzbekistan,Europe & Central Asia,UZB,NCU,UTNN,42.488399505615234,59.62329864501953
6152,Urgench Airport,Urgench,Uzbekistan,Europe & Central Asia,UZB,UGC,UTNU,41.58430099487305,60.641700744628906
6153,Karshi Khanabad Airport,Khanabad,Uzbekistan,Europe & Central Asia,UZB,KSQ,UTSL,38.8335990906,65.9215011597
6154,Termez Airport,Termez,Uzbekistan,Europe & Central Asia,UZB,TMJ,UTST,37.28670120239258,67.30999755859375
6156,Belgorod International Airport,Belgorod,Russia,Europe & Central Asia,RUS,EGO,UUOB,50.643798828125,36.5900993347168
6157,Kursk East Airport,Kursk,Russia,Europe & Central Asia,RUS,URS,UUOK,51.7505989074707,36.29560089111328
6159,Vorkuta Airport,Vorkuta,Russia,Europe & Central Asia,RUS,VKT,UUYW,67.48860168457031,63.993099212646484
6160,Bugulma Airport,Bugulma,Russia,Europe & Central Asia,RUS,UUA,UWKB,54.63999938964844,52.801700592041016
6162,Cheboksary Airport,Cheboksary,Russia,Europe & Central Asia,RUS,CSY,UWKS,56.090301513671875,47.3473014831543
6164,Orsk Airport,Orsk,Russia,Europe & Central Asia,RUS,OSW,UWOR,51.0724983215332,58.59560012817383
6165,Penza Airport,Penza,Russia,Europe & Central Asia,RUS,PEZ,UWPP,53.110599517822266,45.02109909057617
6166,Saransk Airport,Saransk,Russia,Europe & Central Asia,RUS,SKX,UWPS,54.12512969970703,45.212257385253906
6168,Hubli Airport,Hubli,India,South Asia,IND,HBX,VAHB,15.361700058,75.08489990230001
6169,Koggala Airport,Koggala,Sri Lanka,South Asia,LKA,KCT,VCCK,5.993680000305176,80.32029724121094
6172,Shillong Airport,Shillong,India,South Asia,IND,SHL,VEBI,25.70359992980957,91.97869873046875
6173,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,South Asia,IND,GAU,VEGT,26.10610008239746,91.58589935302734
6174,Dimapur Airport,Dimapur,India,South Asia,IND,DMU,VEMR,25.8838996887,93.77110290530001
6176,Barisal Airport,Barisal,Bangladesh,South Asia,BGD,BZL,VGBR,22.801000595092773,90.30120086669922
6179,Bharatpur Airport,Bharatpur,Nepal,South Asia,NPL,BHR,VNBP,27.678101,84.429398
6180,Bhadrapur Airport,Chandragarhi,Nepal,South Asia,NPL,BDP,VNCG,26.5708007812,88.07959747310001
6182,Nepalgunj Airport,Nepalgunj,Nepal,South Asia,NPL,KEP,VNNG,28.103599548339844,81.66699981689453
6183,Gan International Airport,Gan Island,Maldives,South Asia,MDV,GAN,VRMG,-0.693342,73.155602
6184,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,South Asia,MDV,HAQ,VRMH,6.744229793548584,73.17050170898438
6185,Kadhdhoo Airport,Laamu Atoll,Maldives,South Asia,MDV,KDO,VRMK,1.8591699600219729,73.52189636230469
6186,Mae Sot Airport,Tak,Thailand,East Asia & Pacific,THA,MAQ,VTPM,16.699899673461914,98.54509735107422
6187,Buon Ma Thuot Airport,Buonmethuot,Vietnam,East Asia & Pacific,VNM,BMV,VVBM,12.668299675,108.120002747
6188,Cat Bi International Airport,Haiphong,Vietnam,East Asia & Pacific,VNM,HPH,VVCI,20.819400787353516,106.7249984741211
6189,Cam Ranh Airport,Nha Trang,Vietnam,East Asia & Pacific,VNM,CXR,VVCR,11.99820041656494,109.21900177001953
6190,Co Ong Airport,Conson,Vietnam,East Asia & Pacific,VNM,VCS,VVCS,8.73183,106.633003
6191,Can Tho International Airport,Can Tho,Vietnam,East Asia & Pacific,VNM,VCA,VVCT,10.085100174,105.711997986
6192,Dien Bien Phu Airport,Dienbienphu,Vietnam,East Asia & Pacific,VNM,DIN,VVDB,21.3974990845,103.008003235
6193,Phu Cat Airport,Phucat,Vietnam,East Asia & Pacific,VNM,UIH,VVPC,13.955,109.042
6194,Pleiku Airport,Pleiku,Vietnam,East Asia & Pacific,VNM,PXU,VVPK,14.00450038909912,108.01699829101562
6195,Vinh Airport,Vinh,Vietnam,East Asia & Pacific,VNM,VII,VVVH,18.7376003265,105.67099762
6197,Dawei Airport,Dawei,Burma,East Asia & Pacific,MMR,TVY,VYDW,14.103899955749512,98.20359802246094
6198,Kawthoung Airport,Kawthoung,Burma,East Asia & Pacific,MMR,KAW,VYKT,10.04930019378662,98.53800201416016
6204,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,East Asia & Pacific,IDN,TMC,WADT,-9.40972,119.244003
6209,Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,East Asia & Pacific,IDN,BEJ,WALK,2.1555,117.431999
6212,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,East Asia & Pacific,IDN,LUV,WAPL,-5.661620140075684,132.7310028076172
6215,Long Lellang Airport,Long Datih,Malaysia,East Asia & Pacific,MYS,LGL,WBGF,3.4210000038099997,115.153999329
6216,Long Seridan Airport,Long Seridan,Malaysia,East Asia & Pacific,MYS,ODN,WBGI,3.9670000076293945,115.05000305175781
6217,Mukah Airport,Mukah,Malaysia,East Asia & Pacific,MYS,MKM,WBGK,2.90639,112.080002
6218,Bakalalan Airport,Bakalalan,Malaysia,East Asia & Pacific,MYS,BKM,WBGQ,3.973999977111816,115.61799621582031
6219,Lawas Airport,Lawas,Malaysia,East Asia & Pacific,MYS,LWY,WBGW,4.84917,115.407997
6220,Bario Airport,Bario,Malaysia,East Asia & Pacific,MYS,BBN,WBGZ,3.7338900566101074,115.47899627685547
6222,Kudat Airport,Kudat,Malaysia,East Asia & Pacific,MYS,KUD,WBKT,6.922500133514404,116.83599853515625
6223,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,East Asia & Pacific,IDN,TKG,WIAT,-5.240556,105.175556
6225,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,East Asia & Pacific,IDN,NTX,WION,3.90871,108.388
6235,Albany Airport,Albany,Australia,East Asia & Pacific,AUS,ALH,YABA,-34.94329833984375,117.80899810791016
6237,Aurukun Airport,Aurukun,Australia,East Asia & Pacific,AUS,AUU,YAUR,-13.354067,141.72065
6238,Barcaldine Airport,Barcaldine,Australia,East Asia & Pacific,AUS,BCI,YBAR,-23.5652999878,145.307006836
6240,Birdsville Airport,Birdsville,Australia,East Asia & Pacific,AUS,BVI,YBDV,-25.897499084472656,139.34800720214844
6241,Broken Hill Airport,Broken Hill,Australia,East Asia & Pacific,AUS,BHQ,YBHI,-32.0013999939,141.472000122
6242,Hamilton Island Airport,Hamilton Island,Australia,East Asia & Pacific,AUS,HTI,YBHM,-20.3581008911,148.95199585
6243,Bedourie Airport,Bedourie,Australia,East Asia & Pacific,AUS,BEU,YBIE,-24.346099853515625,139.4600067138672
6245,Burketown Airport,Burketown,Australia,East Asia & Pacific,AUS,BUC,YBKT,-17.748600006103516,139.53399658203125
6248,Boulia Airport,Boulia,Australia,East Asia & Pacific,AUS,BQL,YBOU,-22.913299560546875,139.89999389648438
6249,Bathurst Airport,Bathurst,Australia,East Asia & Pacific,AUS,BHS,YBTH,-33.4094009399,149.651992798
6253,Coober Pedy Airport,Coober Pedy,Australia,East Asia & Pacific,AUS,CPD,YCBP,-29.040000915527344,134.7209930419922
6255,Cloncurry Airport,Cloncurry,Australia,East Asia & Pacific,AUS,CNJ,YCCY,-20.6686000824,140.503997803
6256,Ceduna Airport,Ceduna,Australia,East Asia & Pacific,AUS,CED,YCDU,-32.13059997558594,133.7100067138672
6258,Cunnamulla Airport,Cunnamulla,Australia,East Asia & Pacific,AUS,CMA,YCMU,-28.030000686645508,145.6219940185547
6260,Coen Airport,Coen,Australia,East Asia & Pacific,AUS,CUQ,YCOE,-13.761133,143.113311
6262,Doomadgee Airport,Doomadgee,Australia,East Asia & Pacific,AUS,DMD,YDMG,-17.9403,138.822006
6264,Devonport Airport,Devonport,Australia,East Asia & Pacific,AUS,DPO,YDPO,-41.1697006226,146.429992676
6265,Elcho Island Airport,Elcho Island,Australia,East Asia & Pacific,AUS,ELC,YELD,-12.019399642899998,135.570999146
6266,Esperance Airport,Esperance,Australia,East Asia & Pacific,AUS,EPR,YESP,-33.684399,121.822998
6267,Flinders Island Airport,Flinders Island,Australia,East Asia & Pacific,AUS,FLS,YFLI,-40.0917015076,147.992996216
6268,Geraldton Airport,Geraldton,Australia,East Asia & Pacific,AUS,GET,YGEL,-28.796101,114.707001
6269,Gladstone Airport,Gladstone,Australia,East Asia & Pacific,AUS,GLT,YGLA,-23.869699,151.223007
6270,Groote Eylandt Airport,Groote Eylandt,Australia,East Asia & Pacific,AUS,GTE,YGTE,-13.9750003815,136.460006714
6271,Griffith Airport,Griffith,Australia,East Asia & Pacific,AUS,GFF,YGTH,-34.2508010864,146.067001343
6272,Horn Island Airport,Horn Island,Australia,East Asia & Pacific,AUS,HID,YHID,-10.586400032,142.289993286
6276,Julia Creek Airport,Julia Creek,Australia,East Asia & Pacific,AUS,JCK,YJLC,-20.66830062866211,141.72300720214844
6278,King Island Airport,King Island,Australia,East Asia & Pacific,AUS,KNS,YKII,-39.877498626708984,143.8780059814453
6281,Kowanyama Airport,Kowanyama,Australia,East Asia & Pacific,AUS,KWM,YKOW,-15.485600471496582,141.75100708007812
6285,Lord Howe Island Airport,Lord Howe Island,Australia,East Asia & Pacific,AUS,LDH,YLHI,-31.5382995605,159.07699585
6286,Lockhart River Airport,Lockhart River,Australia,East Asia & Pacific,AUS,IRG,YLHR,-12.7869,143.304993
6287,Lismore Airport,Lismore,Australia,East Asia & Pacific,AUS,LSY,YLIS,-28.8302993774,153.259994507
6289,Longreach Airport,Longreach,Australia,East Asia & Pacific,AUS,LRE,YLRE,-23.4342002869,144.279998779
6294,Merimbula Airport,Merimbula,Australia,East Asia & Pacific,AUS,MIM,YMER,-36.9085998535,149.901000977
6295,Milingimbi Airport,Milingimbi,Australia,East Asia & Pacific,AUS,MGT,YMGB,-12.0944004059,134.893997192
6296,Maningrida Airport,Maningrida,Australia,East Asia & Pacific,AUS,MNG,YMGD,-12.0560998917,134.23399353
6297,McArthur River Mine Airport,McArthur River Mine,Australia,East Asia & Pacific,AUS,MCV,YMHU,-16.4424991608,136.083999634
6298,Mildura Airport,Mildura,Australia,East Asia & Pacific,AUS,MQL,YMIA,-34.229198455799995,142.085998535
6300,Moree Airport,Moree,Australia,East Asia & Pacific,AUS,MRZ,YMOR,-29.498899459799997,149.845001221
6301,Moranbah Airport,Moranbah,Australia,East Asia & Pacific,AUS,MOV,YMRB,-22.057800293,148.07699585
6302,Moruya Airport,Moruya,Australia,East Asia & Pacific,AUS,MYA,YMRY,-35.8978004456,150.143997192
6303,Mount Gambier Airport,Mount Gambier,Australia,East Asia & Pacific,AUS,MGB,YMTG,-37.745601654052734,140.78500366210938
6304,Mornington Island Airport,Mornington Island,Australia,East Asia & Pacific,AUS,ONG,YMTI,-16.662500381469727,139.17799377441406
6307,Narrandera Airport,Narrandera,Australia,East Asia & Pacific,AUS,NRA,YNAR,-34.7022018433,146.511993408
6309,Normanton Airport,Normanton,Australia,East Asia & Pacific,AUS,NTN,YNTN,-17.68409,141.069664
6310,Newman Airport,Newman,Australia,East Asia & Pacific,AUS,ZNE,YNWN,-23.4178009033,119.803001404
6311,Olympic Dam Airport,Olympic Dam,Australia,East Asia & Pacific,AUS,OLP,YOLD,-30.485000610399997,136.876998901
6312,Port Augusta Airport,Argyle,Australia,East Asia & Pacific,AUS,PUG,YPAG,-32.506900787353516,137.7169952392578
6314,Paraburdoo Airport,Paraburdoo,Australia,East Asia & Pacific,AUS,PBO,YPBO,-23.1711006165,117.745002747
6315,Cocos (Keeling) Islands Airport,Cocos Keeling Island,Cocos (Keeling) Islands,East Asia & Pacific,,CCK,YPCC,-12.1883001328,96.8339004517
6316,Gove Airport,Gove,Australia,East Asia & Pacific,AUS,GOV,YPGV,-12.269399642899998,136.817993164
6317,Parkes Airport,Parkes,Australia,East Asia & Pacific,AUS,PKE,YPKS,-33.131401062,148.238998413
6318,Port Lincoln Airport,Port Lincoln,Australia,East Asia & Pacific,AUS,PLO,YPLC,-34.6053009033,135.880004883
